project_id,student_id,project_title,domain,tech_stack,complexity,team_size,has_deployment,has_github,duration_weeks,year
RW-PROJ-SRM_TAB_052-05,SRM_TAB_052,Skill Gap Analyzer,Cloud,"FastAPI,SQL,React",Advanced,3,False,True,12,2026
RW-PROJ-SRM_TAB_053-01,SRM_TAB_053,Resume Intelligence Dashboard,AI,"SQL,AWS,Python",Basic,1,False,True,5,2022
RW-PROJ-SRM_TAB_053-02,SRM_TAB_053,Placement Eligibility Engine,Cloud,"React,SQL,FastAPI",Intermediate,3,True,True,6,2025
RW-PROJ-SRM_TAB_053-03,SRM_TAB_053,Candidate Ranking System,AI,"Pandas,React,AWS",Intermediate,4,True,False,9,2023
RW-PROJ-SRM_TAB_053-04,SRM_TAB_053,Skill Gap Analyzer,AI,"AWS,React,Pandas",Advanced,1,False,True,7,2022
RW-PROJ-SRM_TAB_053-05,SRM_TAB_053,Candidate Ranking System,IoT,"FastAPI,SQL,React",Intermediate,4,True,False,6,2025
RW-PROJ-SRM_TAB_054-01,SRM_TAB_054,Candidate Ranking System,IoT,"React,FastAPI,SQL",Advanced,1,True,True,3,2023
RW-PROJ-SRM_TAB_054-02,SRM_TAB_054,Candidate Ranking System,Cloud,"React,Docker,FastAPI",Intermediate,1,False,True,3,2024
RW-PROJ-SRM_TAB_054-03,SRM_TAB_054,Placement Eligibility Engine,Cloud,"SQL,Python,React",Intermediate,1,True,True,8,2022
RW-PROJ-SRM_TAB_054-04,SRM_TAB_054,Resume Intelligence Dashboard,IoT,"Pandas,Python,FastAPI",Advanced,4,True,False,10,2026
RW-PROJ-SRM_TAB_054-05,SRM_TAB_054,Placement Eligibility Engine,IoT,"Docker,React,Python",Basic,2,True,False,10,2024
RW-PROJ-SRM_TAB_055-01,SRM_TAB_055,Candidate Ranking System,AI,"Docker,Python,Pandas",Intermediate,1,False,True,4,2024
RW-PROJ-SRM_TAB_055-02,SRM_TAB_055,Placement Eligibility Engine,AI,"Pandas,Docker,AWS",Basic,2,False,True,9,2026
RW-PROJ-SRM_TAB_055-03,SRM_TAB_055,Candidate Ranking System,IoT,"Python,FastAPI,Docker",Intermediate,2,False,True,9,2026
RW-PROJ-SRM_TAB_055-04,SRM_TAB_055,Candidate Ranking System,Data,"Pandas,SQL,AWS",Intermediate,4,True,True,6,2024
RW-PROJ-SRM_TAB_055-05,SRM_TAB_055,Placement Eligibility Engine,Cloud,"Python,SQL,React",Basic,2,True,True,12,2025
RW-PROJ-SRM_TAB_056-01,SRM_TAB_056,Skill Gap Analyzer,Data,"React,Python,Docker",Basic,2,False,True,8,2024
RW-PROJ-SRM_TAB_056-02,SRM_TAB_056,Candidate Ranking System,IoT,"FastAPI,Docker,Python",Basic,4,False,True,11,2025
RW-PROJ-SRM_TAB_056-03,SRM_TAB_056,Placement Eligibility Engine,Web,"Python,Pandas,React",Intermediate,3,False,True,6,2025
RW-PROJ-SRM_TAB_056-04,SRM_TAB_056,Resume Intelligence Dashboard,Data,"Python,Docker,SQL",Basic,2,False,True,9,2025
RW-PROJ-SRM_TAB_056-05,SRM_TAB_056,Skill Gap Analyzer,IoT,"AWS,Docker,React",Advanced,2,True,False,12,2025
RW-PROJ-SRM_TAB_057-01,SRM_TAB_057,Skill Gap Analyzer,IoT,"FastAPI,Pandas,Docker",Advanced,4,True,False,10,2026
RW-PROJ-SRM_TAB_057-02,SRM_TAB_057,Candidate Ranking System,Web,"FastAPI,Python,SQL",Basic,2,False,False,12,2024
RW-PROJ-SRM_TAB_057-03,SRM_TAB_057,Resume Intelligence Dashboard,Data,"Docker,SQL,AWS",Intermediate,3,False,False,5,2024
RW-PROJ-SRM_TAB_057-04,SRM_TAB_057,Skill Gap Analyzer,Data,"SQL,AWS,React",Intermediate,4,False,True,7,2025
RW-PROJ-SRM_TAB_057-05,SRM_TAB_057,Placement Eligibility Engine,IoT,"Pandas,SQL,Python",Intermediate,3,True,True,6,2026
RW-PROJ-SRM_TAB_058-01,SRM_TAB_058,Candidate Ranking System,Data,"Docker,AWS,Pandas",Basic,1,True,True,10,2022
RW-PROJ-SRM_TAB_058-02,SRM_TAB_058,Candidate Ranking System,Web,"Pandas,Docker,AWS",Advanced,4,False,True,6,2026
RW-PROJ-SRM_TAB_058-03,SRM_TAB_058,Candidate Ranking System,Web,"Docker,FastAPI,Python",Basic,1,True,False,9,2023
RW-PROJ-SRM_TAB_058-04,SRM_TAB_058,Skill Gap Analyzer,IoT,"FastAPI,Pandas,SQL",Basic,3,False,True,7,2026
RW-PROJ-SRM_TAB_058-05,SRM_TAB_058,Candidate Ranking System,Cloud,"Python,SQL,React",Intermediate,3,False,True,6,2024
RW-PROJ-SRM_TAB_059-01,SRM_TAB_059,Skill Gap Analyzer,AI,"SQL,Python,Docker",Advanced,4,False,True,5,2025
RW-PROJ-SRM_TAB_059-02,SRM_TAB_059,Candidate Ranking System,IoT,"Pandas,Python,React",Intermediate,4,True,True,12,2023
RW-PROJ-SRM_TAB_059-03,SRM_TAB_059,Placement Eligibility Engine,Web,"React,SQL,Pandas",Advanced,3,True,False,11,2024
RW-PROJ-SRM_TAB_059-04,SRM_TAB_059,Skill Gap Analyzer,Data,"Pandas,Docker,AWS",Basic,4,True,True,5,2026
RW-PROJ-SRM_TAB_059-05,SRM_TAB_059,Skill Gap Analyzer,AI,"AWS,Pandas,SQL",Basic,1,False,True,4,2025
RW-PROJ-SRM_TAB_060-01,SRM_TAB_060,Skill Gap Analyzer,Web,"SQL,AWS,Docker",Basic,3,True,True,9,2023
RW-PROJ-SRM_TAB_060-02,SRM_TAB_060,Candidate Ranking System,AI,"Pandas,AWS,FastAPI",Basic,2,True,True,7,2025
RW-PROJ-SRM_TAB_060-03,SRM_TAB_060,Skill Gap Analyzer,AI,"React,AWS,SQL",Basic,4,True,True,11,2024
RW-PROJ-SRM_TAB_060-04,SRM_TAB_060,Resume Intelligence Dashboard,Data,"AWS,FastAPI,React",Advanced,3,False,True,8,2024
RW-PROJ-SRM_TAB_060-05,SRM_TAB_060,Candidate Ranking System,Data,"Python,React,Docker",Intermediate,1,True,True,4,2022
RW-PROJ-SRM_TAB_061-01,SRM_TAB_061,Skill Gap Analyzer,Web,"FastAPI,Python,AWS",Basic,3,True,True,6,2023
RW-PROJ-SRM_TAB_061-02,SRM_TAB_061,Placement Eligibility Engine,Cloud,"React,Python,SQL",Advanced,3,True,True,8,2025
RW-PROJ-SRM_TAB_061-03,SRM_TAB_061,Placement Eligibility Engine,IoT,"SQL,FastAPI,Pandas",Intermediate,4,True,True,10,2026
RW-PROJ-SRM_TAB_061-04,SRM_TAB_061,Placement Eligibility Engine,Web,"FastAPI,React,Docker",Advanced,3,False,False,8,2022
RW-PROJ-SRM_TAB_061-05,SRM_TAB_061,Skill Gap Analyzer,Cloud,"FastAPI,Pandas,Docker",Basic,1,True,True,10,2023
RW-PROJ-SRM_TAB_062-01,SRM_TAB_062,Candidate Ranking System,Data,"FastAPI,Pandas,SQL",Basic,1,True,False,8,2023
RW-PROJ-SRM_TAB_062-02,SRM_TAB_062,Resume Intelligence Dashboard,Data,"Pandas,FastAPI,Python",Intermediate,3,False,False,9,2024
RW-PROJ-SRM_TAB_062-03,SRM_TAB_062,Skill Gap Analyzer,Cloud,"Pandas,React,FastAPI",Basic,1,False,True,7,2024
RW-PROJ-SRM_TAB_062-04,SRM_TAB_062,Resume Intelligence Dashboard,Cloud,"React,AWS,Python",Advanced,4,False,True,12,2022
RW-PROJ-SRM_TAB_062-05,SRM_TAB_062,Resume Intelligence Dashboard,AI,"React,Python,Docker",Intermediate,4,True,True,4,2025
RW-PROJ-SRM_TAB_063-01,SRM_TAB_063,Placement Eligibility Engine,Web,"Python,SQL,React",Advanced,1,False,True,7,2022
RW-PROJ-SRM_TAB_063-02,SRM_TAB_063,Candidate Ranking System,Cloud,"AWS,Docker,SQL",Basic,1,True,False,7,2023
RW-PROJ-SRM_TAB_063-03,SRM_TAB_063,Placement Eligibility Engine,AI,"Pandas,Docker,React",Basic,2,True,True,7,2024
RW-PROJ-SRM_TAB_063-04,SRM_TAB_063,Candidate Ranking System,AI,"Python,Pandas,Docker",Intermediate,1,False,True,6,2025
RW-PROJ-SRM_TAB_063-05,SRM_TAB_063,Candidate Ranking System,IoT,"FastAPI,Docker,React",Basic,3,False,False,3,2025
RW-PROJ-SRM_TAB_064-01,SRM_TAB_064,Candidate Ranking System,IoT,"Python,Docker,FastAPI",Advanced,2,True,True,11,2024
RW-PROJ-SRM_TAB_064-02,SRM_TAB_064,Candidate Ranking System,Data,"React,Docker,Python",Advanced,1,False,True,6,2024
RW-PROJ-SRM_TAB_064-03,SRM_TAB_064,Placement Eligibility Engine,AI,"SQL,FastAPI,AWS",Basic,1,True,True,3,2022
RW-PROJ-SRM_TAB_064-04,SRM_TAB_064,Placement Eligibility Engine,Cloud,"Docker,Pandas,SQL",Intermediate,3,False,False,12,2025
RW-PROJ-SRM_TAB_064-05,SRM_TAB_064,Skill Gap Analyzer,AI,"Pandas,React,FastAPI",Basic,3,False,True,5,2023
RW-PROJ-SRM_TAB_065-01,SRM_TAB_065,Resume Intelligence Dashboard,AI,"FastAPI,Docker,Python",Advanced,4,True,True,6,2024
RW-PROJ-SRM_TAB_065-02,SRM_TAB_065,Placement Eligibility Engine,AI,"SQL,React,Pandas",Intermediate,2,True,True,4,2022
RW-PROJ-SRM_TAB_065-03,SRM_TAB_065,Candidate Ranking System,AI,"Pandas,FastAPI,Docker",Advanced,4,False,True,7,2022
RW-PROJ-SRM_TAB_065-04,SRM_TAB_065,Skill Gap Analyzer,Cloud,"React,SQL,FastAPI",Intermediate,4,True,True,10,2024
RW-PROJ-SRM_TAB_065-05,SRM_TAB_065,Placement Eligibility Engine,Data,"React,SQL,Pandas",Intermediate,4,True,True,10,2025
RW-PROJ-SRM_TAB_066-01,SRM_TAB_066,Candidate Ranking System,Cloud,"React,SQL,FastAPI",Intermediate,1,True,True,12,2024
RW-PROJ-SRM_TAB_066-02,SRM_TAB_066,Placement Eligibility Engine,Web,"Docker,FastAPI,SQL",Basic,4,False,True,12,2022
RW-PROJ-SRM_TAB_066-03,SRM_TAB_066,Candidate Ranking System,Web,"FastAPI,AWS,Docker",Basic,3,True,True,9,2022
RW-PROJ-SRM_TAB_066-04,SRM_TAB_066,Placement Eligibility Engine,AI,"FastAPI,Docker,Python",Intermediate,1,True,False,6,2024
RW-PROJ-SRM_TAB_066-05,SRM_TAB_066,Placement Eligibility Engine,Cloud,"React,SQL,Pandas",Advanced,1,True,True,10,2025
RW-PROJ-SRM_TAB_067-01,SRM_TAB_067,Resume Intelligence Dashboard,IoT,"AWS,Docker,React",Advanced,3,False,True,11,2026
RW-PROJ-SRM_TAB_067-02,SRM_TAB_067,Resume Intelligence Dashboard,IoT,"SQL,Docker,AWS",Advanced,2,False,True,6,2023
RW-PROJ-SRM_TAB_067-03,SRM_TAB_067,Resume Intelligence Dashboard,Web,"SQL,FastAPI,Python",Basic,4,False,True,7,2022
RW-PROJ-SRM_TAB_067-04,SRM_TAB_067,Skill Gap Analyzer,AI,"FastAPI,Pandas,SQL",Intermediate,4,False,True,5,2024
RW-PROJ-SRM_TAB_067-05,SRM_TAB_067,Candidate Ranking System,IoT,"Pandas,FastAPI,SQL",Basic,4,True,False,8,2022
RW-PROJ-SRM_TAB_068-01,SRM_TAB_068,Skill Gap Analyzer,IoT,"React,AWS,Docker",Intermediate,3,False,True,11,2026
RW-PROJ-SRM_TAB_068-02,SRM_TAB_068,Resume Intelligence Dashboard,Cloud,"Docker,Python,React",Intermediate,2,False,True,8,2024
RW-PROJ-SRM_TAB_068-03,SRM_TAB_068,Candidate Ranking System,AI,"Docker,SQL,Python",Basic,1,False,False,10,2023
RW-PROJ-SRM_TAB_068-04,SRM_TAB_068,Resume Intelligence Dashboard,Web,"Docker,FastAPI,AWS",Advanced,2,True,True,7,2024
RW-PROJ-SRM_TAB_068-05,SRM_TAB_068,Resume Intelligence Dashboard,AI,"React,Pandas,AWS",Basic,2,True,True,4,2024
RW-PROJ-SRM_TAB_069-01,SRM_TAB_069,Placement Eligibility Engine,Cloud,"Pandas,SQL,AWS",Basic,4,True,True,5,2026
RW-PROJ-SRM_TAB_069-02,SRM_TAB_069,Resume Intelligence Dashboard,Web,"React,FastAPI,Pandas",Intermediate,4,False,True,3,2026
RW-PROJ-SRM_TAB_069-03,SRM_TAB_069,Resume Intelligence Dashboard,Data,"FastAPI,Docker,Python",Advanced,1,True,True,11,2022
RW-PROJ-SRM_TAB_069-04,SRM_TAB_069,Resume Intelligence Dashboard,Web,"Python,Docker,SQL",Basic,4,True,True,9,2026
RW-PROJ-SRM_TAB_069-05,SRM_TAB_069,Candidate Ranking System,Web,"Docker,AWS,React",Basic,2,False,False,11,2022
RW-PROJ-SRM_TAB_070-01,SRM_TAB_070,Skill Gap Analyzer,Data,"FastAPI,Python,AWS",Advanced,2,True,True,6,2024
RW-PROJ-SRM_TAB_070-02,SRM_TAB_070,Skill Gap Analyzer,IoT,"FastAPI,SQL,Pandas",Basic,2,False,True,11,2026
RW-PROJ-SRM_TAB_070-03,SRM_TAB_070,Resume Intelligence Dashboard,Cloud,"Python,AWS,FastAPI",Basic,3,False,True,10,2024
RW-PROJ-SRM_TAB_070-04,SRM_TAB_070,Placement Eligibility Engine,AI,"AWS,Docker,React",Advanced,4,False,True,12,2022
RW-PROJ-SRM_TAB_070-05,SRM_TAB_070,Skill Gap Analyzer,AI,"Pandas,Docker,FastAPI",Intermediate,2,True,False,12,2026
RW-PROJ-SRM_TAB_071-01,SRM_TAB_071,Resume Intelligence Dashboard,Data,"Pandas,Python,AWS",Advanced,4,False,False,8,2025
RW-PROJ-SRM_TAB_071-02,SRM_TAB_071,Skill Gap Analyzer,Web,"AWS,FastAPI,React",Intermediate,3,True,True,8,2025
RW-PROJ-SRM_TAB_071-03,SRM_TAB_071,Resume Intelligence Dashboard,IoT,"SQL,Pandas,FastAPI",Advanced,1,False,True,11,2022
RW-PROJ-SRM_TAB_071-04,SRM_TAB_071,Placement Eligibility Engine,Web,"Pandas,React,SQL",Advanced,2,False,True,7,2025
RW-PROJ-SRM_TAB_071-05,SRM_TAB_071,Resume Intelligence Dashboard,AI,"React,SQL,Python",Advanced,1,False,True,5,2024
RW-PROJ-SRM_TAB_072-01,SRM_TAB_072,Resume Intelligence Dashboard,Data,"Docker,React,Python",Advanced,2,False,False,12,2025
RW-PROJ-SRM_TAB_072-02,SRM_TAB_072,Skill Gap Analyzer,Cloud,"React,Docker,Pandas",Advanced,2,True,True,9,2024
RW-PROJ-SRM_TAB_072-03,SRM_TAB_072,Candidate Ranking System,Data,"AWS,SQL,Docker",Basic,3,True,True,9,2026
RW-PROJ-SRM_TAB_072-04,SRM_TAB_072,Skill Gap Analyzer,AI,"AWS,Pandas,Docker",Intermediate,4,True,True,7,2026
RW-PROJ-SRM_TAB_072-05,SRM_TAB_072,Candidate Ranking System,AI,"React,Python,AWS",Basic,2,False,True,7,2024
RW-PROJ-SRM_TAB_073-01,SRM_TAB_073,Candidate Ranking System,Data,"AWS,FastAPI,SQL",Intermediate,3,False,True,4,2023
RW-PROJ-SRM_TAB_073-02,SRM_TAB_073,Placement Eligibility Engine,Web,"SQL,Python,FastAPI",Advanced,4,True,True,4,2022
RW-PROJ-SRM_TAB_073-03,SRM_TAB_073,Resume Intelligence Dashboard,AI,"AWS,Docker,Pandas",Intermediate,4,False,True,9,2022
RW-PROJ-SRM_TAB_073-04,SRM_TAB_073,Skill Gap Analyzer,IoT,"FastAPI,Python,Docker",Advanced,3,True,True,7,2023
RW-PROJ-SRM_TAB_073-05,SRM_TAB_073,Candidate Ranking System,IoT,"Docker,SQL,Pandas",Intermediate,2,True,True,10,2025
RW-PROJ-SRM_TAB_074-01,SRM_TAB_074,Resume Intelligence Dashboard,Web,"Pandas,Python,SQL",Intermediate,4,False,False,11,2024
RW-PROJ-SRM_TAB_074-02,SRM_TAB_074,Skill Gap Analyzer,IoT,"SQL,FastAPI,Pandas",Intermediate,3,False,True,4,2023
RW-PROJ-SRM_TAB_074-03,SRM_TAB_074,Candidate Ranking System,IoT,"Python,React,Docker",Intermediate,2,True,False,11,2023
RW-PROJ-SRM_TAB_074-04,SRM_TAB_074,Skill Gap Analyzer,IoT,"SQL,Python,React",Advanced,2,True,True,8,2026
RW-PROJ-SRM_TAB_074-05,SRM_TAB_074,Placement Eligibility Engine,Web,"React,SQL,FastAPI",Basic,2,False,True,10,2022
RW-PROJ-SRM_TAB_075-01,SRM_TAB_075,Candidate Ranking System,Data,"Python,AWS,Pandas",Advanced,2,True,True,10,2022
RW-PROJ-SRM_TAB_075-02,SRM_TAB_075,Placement Eligibility Engine,Data,"React,Python,SQL",Advanced,1,False,True,6,2024
RW-PROJ-SRM_TAB_075-03,SRM_TAB_075,Resume Intelligence Dashboard,Cloud,"React,AWS,Docker",Advanced,4,True,True,7,2024
RW-PROJ-SRM_TAB_075-04,SRM_TAB_075,Skill Gap Analyzer,Web,"Pandas,Python,React",Advanced,2,False,True,5,2023
RW-PROJ-SRM_TAB_075-05,SRM_TAB_075,Skill Gap Analyzer,AI,"SQL,AWS,Docker",Basic,1,True,True,4,2023
RW-PROJ-SRM_TAB_076-01,SRM_TAB_076,Placement Eligibility Engine,IoT,"Python,Pandas,FastAPI",Advanced,2,False,True,12,2024
RW-PROJ-SRM_TAB_076-02,SRM_TAB_076,Resume Intelligence Dashboard,Data,"SQL,Pandas,Docker",Basic,1,True,True,8,2025
RW-PROJ-SRM_TAB_076-03,SRM_TAB_076,Candidate Ranking System,Data,"Docker,SQL,FastAPI",Advanced,1,True,True,9,2026
RW-PROJ-SRM_TAB_076-04,SRM_TAB_076,Candidate Ranking System,Web,"React,Docker,AWS",Intermediate,2,False,False,3,2025
RW-PROJ-SRM_TAB_076-05,SRM_TAB_076,Placement Eligibility Engine,AI,"FastAPI,Python,AWS",Intermediate,4,True,False,6,2025
RW-PROJ-SRM_TAB_077-01,SRM_TAB_077,Resume Intelligence Dashboard,Web,"React,Pandas,FastAPI",Advanced,2,True,True,7,2023
RW-PROJ-SRM_TAB_077-02,SRM_TAB_077,Skill Gap Analyzer,AI,"AWS,FastAPI,Pandas",Advanced,1,True,False,6,2023
RW-PROJ-SRM_TAB_077-03,SRM_TAB_077,Skill Gap Analyzer,Cloud,"Python,AWS,Pandas",Intermediate,2,True,True,11,2024
RW-PROJ-SRM_TAB_077-04,SRM_TAB_077,Candidate Ranking System,Cloud,"Docker,Pandas,SQL",Basic,4,True,True,6,2025
RW-PROJ-SRM_TAB_077-05,SRM_TAB_077,Resume Intelligence Dashboard,Data,"Python,FastAPI,React",Basic,4,False,False,6,2023
RW-PROJ-SRM_TAB_078-01,SRM_TAB_078,Candidate Ranking System,Web,"FastAPI,React,AWS",Basic,2,True,True,6,2026
RW-PROJ-SRM_TAB_078-02,SRM_TAB_078,Resume Intelligence Dashboard,Web,"FastAPI,SQL,React",Advanced,2,False,True,3,2025
RW-PROJ-SRM_TAB_078-03,SRM_TAB_078,Placement Eligibility Engine,Cloud,"AWS,Python,FastAPI",Advanced,3,True,True,3,2022
RW-PROJ-SRM_TAB_078-04,SRM_TAB_078,Skill Gap Analyzer,Data,"Python,React,SQL",Intermediate,2,False,True,7,2024
RW-PROJ-SRM_TAB_078-05,SRM_TAB_078,Candidate Ranking System,Cloud,"AWS,Python,FastAPI",Advanced,2,True,False,8,2022
RW-PROJ-SRM_TAB_079-01,SRM_TAB_079,Skill Gap Analyzer,Data,"FastAPI,Pandas,SQL",Advanced,3,False,True,5,2024
RW-PROJ-SRM_TAB_079-02,SRM_TAB_079,Candidate Ranking System,Web,"React,Docker,AWS",Basic,1,True,True,4,2026
RW-PROJ-SRM_TAB_079-03,SRM_TAB_079,Candidate Ranking System,IoT,"Docker,SQL,FastAPI",Intermediate,4,True,True,8,2023
RW-PROJ-SRM_TAB_079-04,SRM_TAB_079,Resume Intelligence Dashboard,Data,"FastAPI,React,SQL",Advanced,4,True,False,9,2026
RW-PROJ-SRM_TAB_079-05,SRM_TAB_079,Placement Eligibility Engine,Web,"Pandas,AWS,Python",Advanced,2,False,False,8,2024
RW-PROJ-SRM_TAB_080-01,SRM_TAB_080,Skill Gap Analyzer,Data,"Docker,React,AWS",Basic,4,False,True,6,2023
RW-PROJ-SRM_TAB_080-02,SRM_TAB_080,Candidate Ranking System,AI,"SQL,React,Docker",Basic,2,True,True,7,2023
RW-PROJ-SRM_TAB_080-03,SRM_TAB_080,Resume Intelligence Dashboard,AI,"FastAPI,Python,SQL",Advanced,4,True,True,3,2026
RW-PROJ-SRM_TAB_080-04,SRM_TAB_080,Skill Gap Analyzer,Web,"AWS,Python,React",Basic,3,False,True,9,2024
RW-PROJ-SRM_TAB_080-05,SRM_TAB_080,Candidate Ranking System,Data,"Pandas,FastAPI,Docker",Basic,4,False,True,9,2024
RW-PROJ-SRM_TAB_081-01,SRM_TAB_081,Resume Intelligence Dashboard,AI,"SQL,Docker,FastAPI",Basic,1,True,True,3,2025
RW-PROJ-SRM_TAB_081-02,SRM_TAB_081,Placement Eligibility Engine,Web,"AWS,Python,SQL",Advanced,2,True,True,12,2023
RW-PROJ-SRM_TAB_081-03,SRM_TAB_081,Resume Intelligence Dashboard,Cloud,"SQL,Python,Docker",Basic,2,False,True,7,2023
RW-PROJ-SRM_TAB_081-04,SRM_TAB_081,Resume Intelligence Dashboard,AI,"Docker,SQL,AWS",Basic,2,False,True,11,2025
RW-PROJ-SRM_TAB_081-05,SRM_TAB_081,Skill Gap Analyzer,AI,"Pandas,Docker,Python",Intermediate,4,True,True,4,2024
RW-PROJ-SRM_TAB_082-01,SRM_TAB_082,Candidate Ranking System,AI,"AWS,Pandas,SQL",Basic,3,True,True,5,2024
RW-PROJ-SRM_TAB_082-02,SRM_TAB_082,Skill Gap Analyzer,Web,"Python,AWS,Docker",Intermediate,2,True,False,5,2022
RW-PROJ-SRM_TAB_082-03,SRM_TAB_082,Candidate Ranking System,Web,"SQL,AWS,Python",Advanced,3,False,True,5,2024
RW-PROJ-SRM_TAB_082-04,SRM_TAB_082,Resume Intelligence Dashboard,IoT,"FastAPI,Pandas,Python",Advanced,4,True,False,6,2023
RW-PROJ-SRM_TAB_082-05,SRM_TAB_082,Candidate Ranking System,AI,"Python,AWS,Docker",Advanced,2,True,True,12,2022
RW-PROJ-SRM_TAB_083-01,SRM_TAB_083,Skill Gap Analyzer,Data,"Docker,Python,React",Intermediate,4,False,False,6,2026
RW-PROJ-SRM_TAB_083-02,SRM_TAB_083,Candidate Ranking System,IoT,"Docker,Pandas,AWS",Intermediate,1,True,False,4,2023
RW-PROJ-SRM_TAB_083-03,SRM_TAB_083,Placement Eligibility Engine,Cloud,"React,SQL,Docker",Basic,4,True,True,11,2023
RW-PROJ-SRM_TAB_083-04,SRM_TAB_083,Candidate Ranking System,Cloud,"Pandas,FastAPI,Python",Basic,4,False,True,5,2024
RW-PROJ-SRM_TAB_083-05,SRM_TAB_083,Resume Intelligence Dashboard,IoT,"FastAPI,React,SQL",Basic,2,False,True,8,2025
RW-PROJ-SRM_TAB_084-01,SRM_TAB_084,Resume Intelligence Dashboard,Web,"FastAPI,Python,Docker",Basic,4,False,True,9,2022
RW-PROJ-SRM_TAB_084-02,SRM_TAB_084,Candidate Ranking System,Web,"Docker,React,AWS",Advanced,3,False,True,9,2025
RW-PROJ-SRM_TAB_084-03,SRM_TAB_084,Candidate Ranking System,AI,"Docker,AWS,SQL",Intermediate,1,True,False,3,2024
RW-PROJ-SRM_TAB_084-04,SRM_TAB_084,Resume Intelligence Dashboard,IoT,"Python,FastAPI,React",Basic,4,True,False,3,2026
RW-PROJ-SRM_TAB_084-05,SRM_TAB_084,Resume Intelligence Dashboard,Data,"SQL,Pandas,Docker",Intermediate,1,True,True,4,2023
RW-PROJ-SRM_TAB_085-01,SRM_TAB_085,Resume Intelligence Dashboard,Cloud,"Pandas,SQL,FastAPI",Advanced,1,True,True,9,2025
RW-PROJ-SRM_TAB_085-02,SRM_TAB_085,Skill Gap Analyzer,Data,"Python,AWS,Docker",Intermediate,2,True,True,6,2022
RW-PROJ-SRM_TAB_085-03,SRM_TAB_085,Skill Gap Analyzer,Cloud,"SQL,AWS,React",Basic,3,False,True,11,2025
RW-PROJ-SRM_TAB_085-04,SRM_TAB_085,Resume Intelligence Dashboard,Web,"FastAPI,Python,React",Intermediate,4,False,True,8,2025
RW-PROJ-SRM_TAB_085-05,SRM_TAB_085,Candidate Ranking System,Data,"Docker,React,SQL",Basic,3,False,True,10,2024
RW-PROJ-SRM_TAB_086-01,SRM_TAB_086,Resume Intelligence Dashboard,IoT,"Pandas,SQL,Docker",Advanced,3,False,True,4,2026
RW-PROJ-SRM_TAB_086-02,SRM_TAB_086,Resume Intelligence Dashboard,Cloud,"Pandas,SQL,AWS",Intermediate,1,False,True,7,2025
RW-PROJ-SRM_TAB_086-03,SRM_TAB_086,Resume Intelligence Dashboard,Cloud,"AWS,React,Docker",Advanced,2,True,True,10,2023
RW-PROJ-SRM_TAB_086-04,SRM_TAB_086,Candidate Ranking System,AI,"Python,SQL,AWS",Advanced,1,False,True,5,2026
RW-PROJ-SRM_TAB_086-05,SRM_TAB_086,Skill Gap Analyzer,Cloud,"SQL,AWS,Docker",Advanced,2,True,True,12,2024
RW-PROJ-SRM_TAB_087-01,SRM_TAB_087,Candidate Ranking System,Cloud,"Docker,React,Python",Advanced,2,True,False,12,2022
RW-PROJ-SRM_TAB_087-02,SRM_TAB_087,Resume Intelligence Dashboard,Web,"SQL,FastAPI,React",Advanced,4,True,True,5,2023
RW-PROJ-SRM_TAB_087-03,SRM_TAB_087,Skill Gap Analyzer,Cloud,"AWS,Docker,Python",Intermediate,1,True,True,5,2022
RW-PROJ-SRM_TAB_087-04,SRM_TAB_087,Candidate Ranking System,Cloud,"Pandas,AWS,Python",Advanced,4,False,False,9,2024
RW-PROJ-SRM_TAB_087-05,SRM_TAB_087,Candidate Ranking System,IoT,"AWS,React,SQL",Basic,3,True,True,5,2026
RW-PROJ-SRM_TAB_088-01,SRM_TAB_088,Resume Intelligence Dashboard,Data,"AWS,React,Python",Intermediate,1,True,True,4,2026
RW-PROJ-SRM_TAB_088-02,SRM_TAB_088,Resume Intelligence Dashboard,Data,"AWS,FastAPI,Pandas",Advanced,4,True,False,3,2026
RW-PROJ-SRM_TAB_088-03,SRM_TAB_088,Placement Eligibility Engine,Web,"SQL,Docker,Python",Basic,2,True,True,7,2024
RW-PROJ-SRM_TAB_088-04,SRM_TAB_088,Skill Gap Analyzer,AI,"FastAPI,React,AWS",Intermediate,1,False,True,7,2023
RW-PROJ-SRM_TAB_088-05,SRM_TAB_088,Skill Gap Analyzer,AI,"Pandas,SQL,React",Advanced,2,False,False,8,2022
RW-PROJ-SRM_TAB_089-01,SRM_TAB_089,Skill Gap Analyzer,Cloud,"Pandas,AWS,Python",Advanced,3,True,True,5,2024
RW-PROJ-SRM_TAB_089-02,SRM_TAB_089,Placement Eligibility Engine,Cloud,"SQL,FastAPI,Docker",Basic,4,True,True,8,2025
RW-PROJ-SRM_TAB_089-03,SRM_TAB_089,Candidate Ranking System,Web,"Python,Pandas,Docker",Intermediate,4,False,True,7,2022
RW-PROJ-SRM_TAB_089-04,SRM_TAB_089,Candidate Ranking System,Data,"Python,AWS,Docker",Basic,2,False,True,6,2024
RW-PROJ-SRM_TAB_089-05,SRM_TAB_089,Candidate Ranking System,Web,"Pandas,FastAPI,React",Advanced,4,True,True,7,2022
RW-PROJ-SRM_TAB_090-01,SRM_TAB_090,Skill Gap Analyzer,IoT,"SQL,Docker,React",Intermediate,3,True,False,3,2026
