cert_id,student_id,cert_name,issuing_body,tier,domain,year_obtained
RW-CERT-SRM_DEN_019-03,SRM_DEN_019,NPTEL - Programming in Java,NPTEL,Local,Web,2023
RW-CERT-SRM_DEN_019-04,SRM_DEN_019,Docker Certified Associate,Issuer,Local,Programming,2025
RW-CERT-SRM_DEN_019_V2-01,SRM_DEN_019_V2,Unity Certified Associate,Issuer,Global_Premium,Data,2022
RW-CERT-SRM_DEN_019_V2-02,SRM_DEN_019_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Data,2022
RW-CERT-SRM_DEN_019_V2-03,SRM_DEN_019_V2,NPTEL - Programming in Java,NPTEL,Local,Web,2026
RW-CERT-SRM_DEN_019_V2-04,SRM_DEN_019_V2,Docker Certified Associate,Issuer,Global_Standard,Web,2026
RW-CERT-SRM_DEN_020-01,SRM_DEN_020,NPTEL - Machine Learning,NPTEL,Global_Standard,Cloud,2022
RW-CERT-SRM_DEN_020-02,SRM_DEN_020,NPTEL - Programming in Java,NPTEL,Local,Programming,2022
RW-CERT-SRM_DEN_020-03,SRM_DEN_020,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Web,2023
RW-CERT-SRM_DEN_020-04,SRM_DEN_020,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_DEN_020_V2-01,SRM_DEN_020_V2,NPTEL - Machine Learning,NPTEL,Global_Standard,Web,2024
RW-CERT-SRM_DEN_020_V2-02,SRM_DEN_020_V2,NPTEL - Programming in Java,NPTEL,Local,Cloud,2022
RW-CERT-SRM_DEN_020_V2-03,SRM_DEN_020_V2,Oracle Certified Professional: Java SE 11,Issuer,National,Cloud,2024
RW-CERT-SRM_DEN_020_V2-04,SRM_DEN_020_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_DEN_021-01,SRM_DEN_021,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_DEN_021-02,SRM_DEN_021,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,AI,2026
RW-CERT-SRM_DEN_021-03,SRM_DEN_021,Tableau Certified Data Analyst,Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_DEN_021-04,SRM_DEN_021,CompTIA Security+,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_DEN_021_V2-01,SRM_DEN_021_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_DEN_021_V2-02,SRM_DEN_021_V2,Certified Ethical Hacker (CEH V12),Issuer,Local,Web,2025
RW-CERT-SRM_DEN_021_V2-03,SRM_DEN_021_V2,Tableau Certified Data Analyst,Issuer,Global_Standard,Web,2026
RW-CERT-SRM_DEN_021_V2-04,SRM_DEN_021_V2,CompTIA Security+,Issuer,Local,AI,2024
RW-CERT-SRM_DEN_022-01,SRM_DEN_022,GitHub Actions Certification,Issuer,National,Programming,2024
RW-CERT-SRM_DEN_022-02,SRM_DEN_022,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Web,2023
RW-CERT-SRM_DEN_022-03,SRM_DEN_022,CCNA,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_DEN_022-04,SRM_DEN_022,Tableau Certified Data Analyst,Issuer,National,Cloud,2023
RW-CERT-SRM_DEN_022_V2-01,SRM_DEN_022_V2,GitHub Actions Certification,Issuer,National,Cloud,2025
RW-CERT-SRM_DEN_022_V2-02,SRM_DEN_022_V2,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Data,2026
RW-CERT-SRM_DEN_022_V2-03,SRM_DEN_022_V2,CCNA,Issuer,National,Web,2023
RW-CERT-SRM_DEN_022_V2-04,SRM_DEN_022_V2,Tableau Certified Data Analyst,Issuer,Global_Premium,Web,2023
RW-CERT-SRM_DEN_023-01,SRM_DEN_023,CCNA,Issuer,National,Programming,2026
RW-CERT-SRM_DEN_023-02,SRM_DEN_023,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_DEN_023-03,SRM_DEN_023,Unity Certified Associate,Issuer,Global_Standard,Web,2026
RW-CERT-SRM_DEN_023_V2-01,SRM_DEN_023_V2,CCNA,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_DEN_023_V2-02,SRM_DEN_023_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_DEN_023_V2-03,SRM_DEN_023_V2,Unity Certified Associate,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_DEN_024-01,SRM_DEN_024,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_DEN_024-02,SRM_DEN_024,NPTEL - Machine Learning,NPTEL,Local,AI,2023
RW-CERT-SRM_DEN_024-03,SRM_DEN_024,GitHub Actions Certification,Issuer,Global_Premium,Web,2024
RW-CERT-SRM_DEN_024_V2-01,SRM_DEN_024_V2,AWS Certified Cloud Practitioner,Issuer,Global_Premium,AI,2026
RW-CERT-SRM_DEN_024_V2-02,SRM_DEN_024_V2,NPTEL - Machine Learning,NPTEL,National,Data,2022
RW-CERT-SRM_DEN_024_V2-03,SRM_DEN_024_V2,GitHub Actions Certification,Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_DEN_025-01,SRM_DEN_025,MongoDB Associate Developer,Issuer,Local,Programming,2023
RW-CERT-SRM_DEN_025-02,SRM_DEN_025,AWS Certified Cloud Practitioner,Issuer,National,Cloud,2024
RW-CERT-SRM_DEN_025_V2-01,SRM_DEN_025_V2,MongoDB Associate Developer,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_DEN_025_V2-02,SRM_DEN_025_V2,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_DEN_026-01,SRM_DEN_026,Unity Certified Associate,Issuer,Local,Programming,2022
RW-CERT-SRM_DEN_026-02,SRM_DEN_026,Microsoft Certified: Azure Fundamentals,Issuer,National,Programming,2025
RW-CERT-SRM_DEN_026-03,SRM_DEN_026,Oracle Certified Professional: Java SE 11,Issuer,National,Data,2026
RW-CERT-SRM_DEN_026-04,SRM_DEN_026,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_DEN_026_V2-01,SRM_DEN_026_V2,Unity Certified Associate,Issuer,National,Web,2025
RW-CERT-SRM_DEN_026_V2-02,SRM_DEN_026_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_DEN_026_V2-03,SRM_DEN_026_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_DEN_026_V2-04,SRM_DEN_026_V2,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_DEN_027-01,SRM_DEN_027,GitHub Actions Certification,Issuer,National,Web,2023
RW-CERT-SRM_DEN_027_V2-01,SRM_DEN_027_V2,GitHub Actions Certification,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_DEN_028-01,SRM_DEN_028,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Programming,2023
RW-CERT-SRM_DEN_028_V2-01,SRM_DEN_028_V2,Certified Ethical Hacker (CEH V12),Issuer,Local,Data,2025
RW-CERT-SRM_DEN_029-01,SRM_DEN_029,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_DEN_029-02,SRM_DEN_029,Docker Certified Associate,Issuer,Local,Web,2022
RW-CERT-SRM_DEN_029-03,SRM_DEN_029,Microsoft Certified: Azure Fundamentals,Issuer,National,AI,2024
RW-CERT-SRM_DEN_029_V2-01,SRM_DEN_029_V2,AWS Certified Cloud Practitioner,Issuer,National,Programming,2024
RW-CERT-SRM_DEN_029_V2-02,SRM_DEN_029_V2,Docker Certified Associate,Issuer,National,Web,2025
RW-CERT-SRM_DEN_029_V2-03,SRM_DEN_029_V2,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2023
RW-CERT-SRM_DEN_030-01,SRM_DEN_030,GitHub Actions Certification,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_DEN_030_V2-01,SRM_DEN_030_V2,GitHub Actions Certification,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_DEN_031-01,SRM_DEN_031,AWS Certified Cloud Practitioner,Issuer,Local,AI,2023
RW-CERT-SRM_DEN_031-02,SRM_DEN_031,Tableau Certified Data Analyst,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_DEN_031-03,SRM_DEN_031,GitHub Actions Certification,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_DEN_031_V2-01,SRM_DEN_031_V2,AWS Certified Cloud Practitioner,Issuer,Global_Premium,AI,2025
RW-CERT-SRM_DEN_031_V2-02,SRM_DEN_031_V2,Tableau Certified Data Analyst,Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_DEN_031_V2-03,SRM_DEN_031_V2,GitHub Actions Certification,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_DEN_032-01,SRM_DEN_032,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,Web,2022
RW-CERT-SRM_DEN_032_V2-01,SRM_DEN_032_V2,Certified Ethical Hacker (CEH V12),Issuer,National,Cloud,2026
RW-CERT-SRM_DEN_033-01,SRM_DEN_033,GitHub Actions Certification,Issuer,Local,Programming,2022
RW-CERT-SRM_DEN_033_V2-01,SRM_DEN_033_V2,GitHub Actions Certification,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_DEN_034-01,SRM_DEN_034,Tableau Certified Data Analyst,Issuer,National,Cloud,2026
RW-CERT-SRM_DEN_034-02,SRM_DEN_034,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Web,2026
RW-CERT-SRM_DEN_034-03,SRM_DEN_034,Docker Certified Associate,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_DEN_034-04,SRM_DEN_034,NPTEL - Programming in Java,NPTEL,Local,AI,2026
RW-CERT-SRM_DEN_034_V2-01,SRM_DEN_034_V2,Tableau Certified Data Analyst,Issuer,Global_Standard,Cloud,2024
RW-CERT-SRM_DEN_034_V2-02,SRM_DEN_034_V2,Certified Ethical Hacker (CEH V12),Issuer,National,Web,2025
RW-CERT-SRM_DEN_034_V2-03,SRM_DEN_034_V2,Docker Certified Associate,Issuer,Local,Cloud,2026
RW-CERT-SRM_DEN_034_V2-04,SRM_DEN_034_V2,NPTEL - Programming in Java,NPTEL,Global_Premium,AI,2023
RW-CERT-SRM_DEN_035-01,SRM_DEN_035,AWS Certified Cloud Practitioner,Issuer,National,Data,2023
RW-CERT-SRM_DEN_035_V2-01,SRM_DEN_035_V2,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_DEN_036-01,SRM_DEN_036,Certified Ethical Hacker (CEH V12),Issuer,National,Cloud,2026
RW-CERT-SRM_DEN_036-02,SRM_DEN_036,MongoDB Associate Developer,Issuer,National,Programming,2026
RW-CERT-SRM_DEN_036-03,SRM_DEN_036,Oracle Certified Professional: Java SE 11,Issuer,National,Cloud,2022
RW-CERT-SRM_DEN_036-04,SRM_DEN_036,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2025
RW-CERT-SRM_DEN_036_V2-01,SRM_DEN_036_V2,Certified Ethical Hacker (CEH V12),Issuer,Local,Cloud,2026
RW-CERT-SRM_DEN_036_V2-02,SRM_DEN_036_V2,MongoDB Associate Developer,Issuer,Local,AI,2026
RW-CERT-SRM_DEN_036_V2-03,SRM_DEN_036_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_DEN_036_V2-04,SRM_DEN_036_V2,Microsoft Certified: Azure Fundamentals,Issuer,Local,Programming,2022
RW-CERT-SRM_DEN_037-01,SRM_DEN_037,AWS Certified Developer - Associate,AWS Certified Developer,Local,AI,2026
RW-CERT-SRM_DEN_037-02,SRM_DEN_037,MongoDB Associate Developer,Issuer,Local,Data,2023
RW-CERT-SRM_DEN_037_V2-01,SRM_DEN_037_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Web,2023
RW-CERT-SRM_DEN_037_V2-02,SRM_DEN_037_V2,MongoDB Associate Developer,Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_DEN_038-01,SRM_DEN_038,CCNA,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_DEN_038-02,SRM_DEN_038,NPTEL - Programming in Java,NPTEL,Global_Premium,Programming,2025
RW-CERT-SRM_DEN_038-03,SRM_DEN_038,Certified Ethical Hacker (CEH V12),Issuer,National,AI,2023
RW-CERT-SRM_DEN_038-04,SRM_DEN_038,Google Cloud Certified: Cloud Engineer,Issuer,Local,Data,2022
RW-CERT-SRM_DEN_038_V2-01,SRM_DEN_038_V2,CCNA,Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_DEN_038_V2-02,SRM_DEN_038_V2,NPTEL - Programming in Java,NPTEL,Global_Premium,Cloud,2026
RW-CERT-SRM_DEN_038_V2-03,SRM_DEN_038_V2,Certified Ethical Hacker (CEH V12),Issuer,National,Data,2025
RW-CERT-SRM_DEN_038_V2-04,SRM_DEN_038_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Web,2023
RW-CERT-SRM_DEN_039-01,SRM_DEN_039,Unity Certified Associate,Issuer,National,Web,2022
RW-CERT-SRM_DEN_039-02,SRM_DEN_039,Certified Ethical Hacker (CEH V12),Issuer,National,Data,2026
RW-CERT-SRM_DEN_039-03,SRM_DEN_039,NPTEL - Programming in Java,NPTEL,Local,Cloud,2024
RW-CERT-SRM_DEN_039_V2-01,SRM_DEN_039_V2,Unity Certified Associate,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_DEN_039_V2-02,SRM_DEN_039_V2,Certified Ethical Hacker (CEH V12),Issuer,National,Data,2023
RW-CERT-SRM_DEN_039_V2-03,SRM_DEN_039_V2,NPTEL - Programming in Java,NPTEL,Global_Premium,Web,2024
RW-CERT-SRM_DEN_040-01,SRM_DEN_040,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Web,2023
RW-CERT-SRM_DEN_040-02,SRM_DEN_040,GitHub Actions Certification,Issuer,Global_Premium,Data,2022
RW-CERT-SRM_DEN_040-03,SRM_DEN_040,Docker Certified Associate,Issuer,National,Programming,2024
RW-CERT-SRM_DEN_040_V2-01,SRM_DEN_040_V2,Microsoft Certified: Azure Fundamentals,Issuer,Local,Data,2024
RW-CERT-SRM_DEN_040_V2-02,SRM_DEN_040_V2,GitHub Actions Certification,Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_DEN_040_V2-03,SRM_DEN_040_V2,Docker Certified Associate,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_DEN_041-01,SRM_DEN_041,Unity Certified Associate,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_DEN_041-02,SRM_DEN_041,Docker Certified Associate,Issuer,Local,AI,2026
RW-CERT-SRM_DEN_041-03,SRM_DEN_041,MongoDB Associate Developer,Issuer,Local,Data,2024
RW-CERT-SRM_DEN_041-04,SRM_DEN_041,Google Cloud Certified: Cloud Engineer,Issuer,National,AI,2022
RW-CERT-SRM_DEN_042-01,SRM_DEN_042,Unity Certified Associate,Issuer,Local,AI,2026
RW-CERT-SRM_DEN_042-02,SRM_DEN_042,Oracle Certified Professional: Java SE 11,Issuer,National,Web,2025
RW-CERT-SRM_DEN_042-03,SRM_DEN_042,NPTEL - Machine Learning,NPTEL,Local,Data,2025
RW-CERT-SRM_DEN_042-04,SRM_DEN_042,Microsoft Certified: Azure Fundamentals,Issuer,National,Programming,2025
RW-CERT-SRM_DEN_043-01,SRM_DEN_043,NPTEL - Machine Learning,NPTEL,Global_Premium,AI,2026
RW-CERT-SRM_DEN_044-01,SRM_DEN_044,AWS Certified Cloud Practitioner,Issuer,Local,AI,2022
RW-CERT-SRM_DEN_044-02,SRM_DEN_044,Docker Certified Associate,Issuer,National,Programming,2022
RW-CERT-SRM_DEN_045-01,SRM_DEN_045,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Data,2024
RW-CERT-SRM_DEN_046-01,SRM_DEN_046,NPTEL - Machine Learning,NPTEL,National,Data,2023
RW-CERT-SRM_DEN_046-02,SRM_DEN_046,NPTEL - Programming in Java,NPTEL,Local,AI,2026
RW-CERT-SRM_DEN_047-01,SRM_DEN_047,CCNA,Issuer,National,Cloud,2022
RW-CERT-SRM_DEN_047-02,SRM_DEN_047,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_DEN_047-03,SRM_DEN_047,NPTEL - Programming in Java,NPTEL,National,Programming,2023
RW-CERT-SRM_DEN_048-01,SRM_DEN_048,Google Cloud Certified: Cloud Engineer,Issuer,National,Cloud,2022
RW-CERT-SRM_DEN_048-02,SRM_DEN_048,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Data,2026
RW-CERT-SRM_DEN_049-01,SRM_DEN_049,CCNA,Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_DEN_049-02,SRM_DEN_049,NPTEL - Machine Learning,NPTEL,Local,Web,2024
RW-CERT-SRM_DEN_049-03,SRM_DEN_049,Google Cloud Certified: Cloud Engineer,Issuer,National,Cloud,2023
RW-CERT-SRM_DEN_050-01,SRM_DEN_050,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_DEN_051-01,SRM_DEN_051,Unity Certified Associate,Issuer,National,AI,2022
RW-CERT-SRM_DEN_051-02,SRM_DEN_051,AWS Certified Developer - Associate,AWS Certified Developer,National,AI,2022
RW-CERT-SRM_DEN_051-03,SRM_DEN_051,NPTEL - Machine Learning,NPTEL,Global_Premium,AI,2022
RW-CERT-SRM_DEN_052-01,SRM_DEN_052,Unity Certified Associate,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_DEN_053-01,SRM_DEN_053,Unity Certified Associate,Issuer,Local,Web,2024
RW-CERT-SRM_DEN_053-02,SRM_DEN_053,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_DEN_053-03,SRM_DEN_053,Oracle Certified Professional: Java SE 11,Issuer,National,Cloud,2024
RW-CERT-SRM_DEN_054-01,SRM_DEN_054,CCNA,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_DEN_054-02,SRM_DEN_054,NPTEL - Machine Learning,NPTEL,Global_Premium,Web,2023
RW-CERT-SRM_DEN_054-03,SRM_DEN_054,Google Cloud Certified: Cloud Engineer,Issuer,Local,AI,2026
RW-CERT-SRM_DEN_055-01,SRM_DEN_055,AWS Certified Developer - Associate,AWS Certified Developer,National,Cloud,2024
RW-CERT-SRM_DEN_055-02,SRM_DEN_055,NPTEL - Programming in Java,NPTEL,National,Data,2026
RW-CERT-SRM_DEN_055-03,SRM_DEN_055,MongoDB Associate Developer,Issuer,Global_Standard,Programming,2023
RW-CERT-SRM_DEN_055-04,SRM_DEN_055,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2022
RW-CERT-SRM_DEN_056-01,SRM_DEN_056,CCNA,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_DEN_057-01,SRM_DEN_057,NPTEL - Programming in Java,NPTEL,Global_Standard,Web,2022
RW-CERT-SRM_DEN_058-01,SRM_DEN_058,Certified Ethical Hacker (CEH V12),Issuer,Local,Data,2025
RW-CERT-SRM_DEN_059-01,SRM_DEN_059,Google Cloud Certified: Cloud Engineer,Issuer,Local,Programming,2023
RW-CERT-SRM_DEN_059-02,SRM_DEN_059,Microsoft Certified: Azure Fundamentals,Issuer,Local,Web,2024
RW-CERT-SRM_DEN_060-01,SRM_DEN_060,CompTIA Security+,Issuer,Local,Cloud,2025
RW-CERT-SRM_DEN_060-02,SRM_DEN_060,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2023
RW-CERT-SRM_DEN_060-03,SRM_DEN_060,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_DEN_061-01,SRM_DEN_061,CCNA,Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_DEN_061-02,SRM_DEN_061,Microsoft Certified: Azure Fundamentals,Issuer,Local,Cloud,2022
RW-CERT-SRM_DEN_061-03,SRM_DEN_061,Unity Certified Associate,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_DEN_062-01,SRM_DEN_062,MongoDB Associate Developer,Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_DEN_062-02,SRM_DEN_062,Google Cloud Certified: Cloud Engineer,Issuer,Local,Data,2023
RW-CERT-SRM_DEN_062-03,SRM_DEN_062,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_DEN_063-01,SRM_DEN_063,GitHub Actions Certification,Issuer,National,AI,2022
RW-CERT-SRM_DEN_064-01,SRM_DEN_064,Docker Certified Associate,Issuer,Local,AI,2025
RW-CERT-SRM_DEN_064-02,SRM_DEN_064,MongoDB Associate Developer,Issuer,Local,Data,2024
RW-CERT-SRM_DEN_064-03,SRM_DEN_064,GitHub Actions Certification,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_DEN_065-01,SRM_DEN_065,MongoDB Associate Developer,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_DEN_065-02,SRM_DEN_065,Google Cloud Certified: Cloud Engineer,Issuer,Local,Data,2022
RW-CERT-SRM_DEN_065-03,SRM_DEN_065,CompTIA Security+,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_DEN_065-04,SRM_DEN_065,AWS Certified Developer - Associate,AWS Certified Developer,National,Data,2025
RW-CERT-SRM_DEN_066-01,SRM_DEN_066,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_DEN_066-02,SRM_DEN_066,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_DEN_067-01,SRM_DEN_067,Certified Ethical Hacker (CEH V12),Issuer,Local,Programming,2023
RW-CERT-SRM_DEN_067-02,SRM_DEN_067,NPTEL - Machine Learning,NPTEL,Global_Standard,Cloud,2022
RW-CERT-SRM_DEN_067-03,SRM_DEN_067,Oracle Certified Professional: Java SE 11,Issuer,Local,Cloud,2025
RW-CERT-SRM_DEN_067-04,SRM_DEN_067,Docker Certified Associate,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_DEN_068-01,SRM_DEN_068,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_DEN_068-02,SRM_DEN_068,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_DEN_069-01,SRM_DEN_069,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,AI,2022
RW-CERT-SRM_DEN_069-02,SRM_DEN_069,Tableau Certified Data Analyst,Issuer,National,Cloud,2023
RW-CERT-SRM_DEN_069-03,SRM_DEN_069,GitHub Actions Certification,Issuer,National,Data,2022
RW-CERT-SRM_DEN_069-04,SRM_DEN_069,MongoDB Associate Developer,Issuer,Local,Cloud,2026
RW-CERT-SRM_DEN_070-01,SRM_DEN_070,Tableau Certified Data Analyst,Issuer,Local,AI,2025
RW-CERT-SRM_DEN_070-02,SRM_DEN_070,MongoDB Associate Developer,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_DEN_071-01,SRM_DEN_071,Tableau Certified Data Analyst,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_DEN_071-02,SRM_DEN_071,NPTEL - Programming in Java,NPTEL,Global_Premium,Data,2026
RW-CERT-SRM_DEN_071-03,SRM_DEN_071,Unity Certified Associate,Issuer,Local,Cloud,2022
RW-CERT-SRM_DEN_071-04,SRM_DEN_071,Google Cloud Certified: Cloud Engineer,Issuer,Local,Web,2025
RW-CERT-SRM_DEN_072-01,SRM_DEN_072,CompTIA Security+,Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_DEN_072-02,SRM_DEN_072,Certified Ethical Hacker (CEH V12),Issuer,Local,Programming,2025
RW-CERT-SRM_DEN_073-01,SRM_DEN_073,Unity Certified Associate,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_DEN_073-02,SRM_DEN_073,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2024
RW-CERT-SRM_DEN_073-03,SRM_DEN_073,MongoDB Associate Developer,Issuer,Local,Cloud,2023
RW-CERT-SRM_DEN_073-04,SRM_DEN_073,NPTEL - Programming in Java,NPTEL,Global_Premium,Web,2026
RW-CERT-SRM_DEN_074-01,SRM_DEN_074,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_DEN_075-01,SRM_DEN_075,CCNA,Issuer,National,Cloud,2022
RW-CERT-SRM_DEN_075-02,SRM_DEN_075,CompTIA Security+,Issuer,Local,Cloud,2025
RW-CERT-SRM_DEN_076-01,SRM_DEN_076,GitHub Actions Certification,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_DEN_077-01,SRM_DEN_077,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,AI,2026
RW-CERT-SRM_DEN_078-01,SRM_DEN_078,Docker Certified Associate,Issuer,Local,Cloud,2025
RW-CERT-SRM_DEN_078-02,SRM_DEN_078,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2026
RW-CERT-SRM_DEN_078-03,SRM_DEN_078,Unity Certified Associate,Issuer,National,Web,2022
RW-CERT-SRM_DEN_078-04,SRM_DEN_078,GitHub Actions Certification,Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_DEN_079-01,SRM_DEN_079,NPTEL - Machine Learning,NPTEL,Local,Programming,2023
RW-CERT-SRM_DEN_079-02,SRM_DEN_079,Oracle Certified Professional: Java SE 11,Issuer,Local,AI,2023
RW-CERT-SRM_DEN_080-01,SRM_DEN_080,CompTIA Security+,Issuer,National,Programming,2024
RW-CERT-SRM_DEN_080-02,SRM_DEN_080,Tableau Certified Data Analyst,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_DEN_080-03,SRM_DEN_080,AWS Certified Developer - Associate,AWS Certified Developer,Local,Data,2026
RW-CERT-SRM_DEN_081-01,SRM_DEN_081,Unity Certified Associate,Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_DEN_081-02,SRM_DEN_081,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2024
RW-CERT-SRM_DEN_081-03,SRM_DEN_081,NPTEL - Programming in Java,NPTEL,Global_Standard,Programming,2023
RW-CERT-SRM_DEN_081-04,SRM_DEN_081,Docker Certified Associate,Issuer,Local,Cloud,2022
RW-CERT-SRM_DEN_082-01,SRM_DEN_082,CompTIA Security+,Issuer,Global_Premium,Web,2025
RW-CERT-SRM_DEN_082-02,SRM_DEN_082,Tableau Certified Data Analyst,Issuer,National,AI,2022
RW-CERT-SRM_DEN_082-03,SRM_DEN_082,AWS Certified Developer - Associate,AWS Certified Developer,Local,AI,2023
RW-CERT-SRM_DEN_083-01,SRM_DEN_083,Certified Ethical Hacker (CEH V12),Issuer,Local,Programming,2025
RW-CERT-SRM_DEN_083-02,SRM_DEN_083,NPTEL - Machine Learning,NPTEL,Global_Standard,Web,2022
RW-CERT-SRM_DEN_083-03,SRM_DEN_083,Oracle Certified Professional: Java SE 11,Issuer,National,Cloud,2024
RW-CERT-SRM_DEN_083-04,SRM_DEN_083,Docker Certified Associate,Issuer,National,Cloud,2023
RW-CERT-SRM_DEN_084-01,SRM_DEN_084,AWS Certified Developer - Associate,AWS Certified Developer,National,AI,2025
RW-CERT-SRM_DEN_085-01,SRM_DEN_085,NPTEL - Programming in Java,NPTEL,Global_Premium,Data,2024
